code,name,street,lat,lon,code_normalized,change_type,change_reason,old_name
43681,Bt Batok Hme for the Aged,Bt Batok West Ave 2,1.36178500002853,103.74358000000312,43681,name_changed,Bus stop name changed,BT BATOK HME FOR THE AGED
43789,Blk 436A,Bt Batok Rd,1.35915702140816,103.73950237742633,43789,name_changed,Bus stop name changed,BLK 436A
43891,Aft Dairy Farm Cres,Dairy Farm Rd,1.363698889,103.7692319,43891,name_changed,Bus stop name changed,AFT DAIRY FARM CRES
43899,Bef Dairy Farm Cres,Dairy Farm Rd,1.363535,103.769,43899,name_changed,Bus stop name changed,BEF DAIRY FARM CRES
43961,Aft Dairy Farm Hts,Dairy Farm Rd,1.364838889,103.7729861,43961,name_changed,Bus stop name changed,AFT DAIRY FARM HTS
43969,Bef Dairy Farm Hts,Dairy Farm Rd,1.36463,103.7725931,43969,name_changed,Bus stop name changed,BEF DAIRY FARM HTS
43991,Opp Blk 635A,Woodlands Rd,1.386207,103.7565,43991,name_changed,Bus stop name changed,OPP BLK 635A
44029,Bt Panjang Stn Exit A/LRT,Upp Bt Timah Rd,1.37863409952448,103.7621954983533,44029,name_changed,Bus stop name changed,Bt Panjang Stn Exit A/Lrt
44291,Opp CCK Polyclinic,Teck Whye Ave,1.38151999999791,103.75140111097832,44291,name_changed,Bus stop name changed,Opp Cck Polyclinic
44299,CCK Polyclinic,Teck Whye Ave,1.38177250001353,103.75131333302434,44299,name_changed,Bus stop name changed,Cck Polyclinic
44499,Blk 429A CP,Choa Chu Kang Ave 4,1.383205,103.740969,44499,name_changed,Bus stop name changed,Blk 429A Cp
44691,Blk 485,Segar Rd,1.38826258050731,103.7714646491703,44691,name_changed,Bus stop name changed,BLK 485
44699,Blk 457,Segar Rd,1.38805300466507,103.77154344868076,44699,name_changed,Bus stop name changed,BLK 457
44831,Blk 519,Bt Panjang Ring Rd,1.387891389,103.7657931,44831,name_changed,Bus stop name changed,BLK 519
44839,West Spring Pr Sch,Bt Panjang Ring Rd,1.38855,103.7662,44839,name_changed,Bus stop name changed,West Spring Pri Sch
44861,Blk 636A,Senja Rd,1.3866920101757,103.75877312173013,44861,name_changed,Bus stop name changed,BLK 636A
44869,Bef Blk 629A CP,Senja Rd,1.38658738981297,103.75886226371927,44869,name_changed,Bus stop name changed,Bef Blk 629A Cp
44881,Blk 816B,Keat Hong Link,1.37573320756145,103.74842003077862,44881,name_changed,Bus stop name changed,BLK 816B
44911,Blk 450,Bt Panjang Ring Rd,1.3848475,103.772859,44911,name_changed,Bus stop name changed,BLK 450
44941,Opp Blk 502,KJE,1.388198,103.744284,44941,name_changed,Bus stop name changed,OPP BLK 502
44949,Aft Blk 503,KJE,1.388429,103.742903,44949,name_changed,Bus stop name changed,AFT BLK 503
45009,Bt Panjang Int,Petir Rd,1.37812611932206,103.763286611367,45009,name_changed,Bus stop name changed,BT PANJANG INT
45141,Aft W'lands Rd,Kranji Rd,1.42484086207371,103.75684069951173,45141,name_changed,Bus stop name changed,Aft W'Lands Rd
45149,Bef W'lands Rd,Kranji Rd,1.4251485321405,103.75694671247683,45149,name_changed,Bus stop name changed,Bef W'Lands Rd
45221,Aft W'lands Rd,Mandai Rd,1.41185472198007,103.75786055597196,45221,name_changed,Bus stop name changed,Aft W'Lands Rd
45229,Bef W'lands Rd,Mandai Rd,1.41157694400245,103.75794694401966,45229,name_changed,Bus stop name changed,Bef W'Lands Rd
45489,Bef Choa Chu Kang Lk,Choa Chu Kang Nth 5,1.3937917601606,103.75199938008781,45489,name_changed,Bus stop name changed,BEF CHOA CHU KANG LK
45491,Bef Choa Chu Kang Nth 5,Stagmont Ring,1.39414432388749,103.75296269916254,45491,name_changed,Bus stop name changed,BEF CHOA CHU KANG NTH 5
45581,Blk 325,Woodlands St 32,1.430976111,103.7800619,45581,name_changed,Bus stop name changed,BLK 325
46019,Aft W'lands Ctr Rd,Marsiling Rd,1.4386733329964,103.7741286109918,46019,name_changed,Bus stop name changed,Aft W'Lands Ctr Rd
46021,Bef W'lands Ind Pk D St 2,Woodlands Rd,1.42919861102901,103.76175138901188,46021,name_changed,Bus stop name changed,Bef W'Lands Ind Pk D St 2
46029,Aft W'lands Ind Pk D St 2,Woodlands Rd,1.42861423605127,103.76226643430736,46029,name_changed,Bus stop name changed,Aft W'Lands Ind Pk D St 2
46041,Opp GLOBALFOUNDRIES,Woodlands Rd,1.43664137008987,103.76405579624996,46041,name_changed,Bus stop name changed,Opp Globalfoundries
46049,GLOBALFOUNDRIES,Woodlands Rd,1.43709,103.76476,46049,name_changed,Bus stop name changed,Globalfoundries
46059,GLOBALFOUNDRIES/Aft BKE,Woodlands Rd,1.4387537800127,103.76656472079625,46059,name_changed,Bus stop name changed,Globalfoundries/Aft Bke
46069,W'lands Train Checkpt,Woodlands Ctr Rd,1.44288948418349,103.76933833799299,46069,name_changed,Bus stop name changed,W'Lands Train Checkpt
46091,Bef BKE,Woodlands Ctr Rd,1.43960616363191,103.77010864564294,46091,name_changed,Bus stop name changed,Bef Bke
46101,W'lands Checkpt,Woodlands Crossing,1.44460832436456,103.76774882217022,46101,name_changed,Bus stop name changed,W'Lands Checkpt
46109,W'lands Checkpt,Woodlands Crossing,1.44694093553778,103.76925342517902,46109,name_changed,Bus stop name changed,W'Lands Checkpt
46121,Opp Marsiling Lane Mkt/FC,Admiralty Rd,1.44387999997343,103.7764388889843,46121,name_changed,Bus stop name changed,Opp Marsiling Lane Mkt/Fc
46129,Marsiling Lane Mkt/FC,Admiralty Rd,1.44378798401059,103.77675415681387,46129,name_changed,Bus stop name changed,Marsiling Lane Mkt/Fc
46321,W'lands Civic Ctr,Woodlands Ave 5,1.43457763941924,103.78655642033898,46321,name_changed,Bus stop name changed,W'Lands Civic Ctr
46329,Opp W'lands Civic Ctr,Woodlands Ave 5,1.43444810854853,103.78737576801932,46329,name_changed,Bus stop name changed,Opp W'Lands Civic Ctr
46339,Bef W'lands Stn Exit 7,Woodlands Ave 2,1.43352632033198,103.78798319246935,46339,name_changed,Bus stop name changed,Bef W'Lands Stn Exit 7
46351,Woodhaven,Woodlands Ave 1,1.43084888887005,103.78373500001297,46351,name_changed,Bus stop name changed,WOODHAVEN
46381,Opp W'lands Ind Pk D St 1,Woodlands Ave 3,1.42907427878851,103.76676266569542,46381,name_changed,Bus stop name changed,Opp W'Lands Ind Pk D St 1
46389,Aft W'lands Ind Pk D St 1,Woodlands Ave 3,1.42930397640592,103.76660954719264,46389,name_changed,Bus stop name changed,Aft W'Lands Ind Pk D St 1
46481,Aft W'lands Ind Pk E6,Woodlands Ave 9,1.44964404178885,103.8011125258027,46481,name_changed,Bus stop name changed,Aft Woodlands Ind Pk E6
46631,W'lands Stn Exit 5,Woodlands Ave 2,1.43689297551872,103.78915264291737,46631,name_changed,Bus stop name changed,W'Lands Stn Exit 5
46639,W'lands Stn Exit 4,Woodlands Ave 2,1.43702205360453,103.78884919678751,46639,name_changed,Bus stop name changed,W'Lands Stn Exit 4
46669,W'lands Pr Sch,Woodlands Dr 50,1.43740934044808,103.79182446445486,46669,name_changed,Bus stop name changed,W'Lands Pr Sch
46721,Bef W'lands Ind Pk E7,Woodlands Ave 8,1.45248916519346,103.80178758846797,46721,name_changed,Bus stop name changed,Bef W'Lands Ind Pk E7
46729,Aft W'lands Ind Pk E7,Woodlands Ave 8,1.4521571470745,103.80223070821165,46729,name_changed,Bus stop name changed,Aft W'Lands Ind Pk E7
46739,Blk 782,Gambas Ave,1.44847350274561,103.80400338022199,46739,name_changed,Bus stop name changed,BLK 782
46759,Blk 676A,Woodlands Ring Rd,1.439275,103.801227,46759,name_changed,Bus stop name changed,BLK 676A
46801,Aft W'lands Mart,Woodlands Ave 6,1.44651205748064,103.79756626316295,46801,name_changed,Bus stop name changed,Aft W'Lands Mart
46809,Opp W'lands Mart,Woodlands Ave 6,1.44649662319346,103.79808713932866,46809,name_changed,Bus stop name changed,Opp W'Lands Mart
46931,Opp W'lands Spectrum 1,Woodlands Ave 9,1.45305389773625,103.80789928421208,46931,name_changed,Bus stop name changed,Opp W'Lands Spectrum 1
47011,Bef W'lands Waterfront Pk,Admiralty Rd,1.45076766255392,103.77863124035153,47011,name_changed,Bus stop name changed,Bef W'Lands Waterfront Pk
47019,Aft W'lands Waterfront Pk,Admiralty Rd,1.45075155241442,103.77892930711522,47019,name_changed,Bus stop name changed,Aft W'Lands Waterfront Pk
47021,Khalsa Cres Drug Rehab Ctr,Admiralty Rd West,1.4511345744486,103.78327492635378,47021,name_changed,Bus stop name changed,Khalsa Crescent Drug Rehab Ctr
47029,Opp Khalsa Cres Drug Rehab Ctr,Admiralty Rd West,1.45096550351717,103.78252315836185,47029,name_changed,Bus stop name changed,Opp Khalsa Crescent Drug Rehab Ctr
47041,Opp W'lands Auto Hub,Admiralty Rd West,1.4525686110144,103.79164305597227,47041,name_changed,Bus stop name changed,Opp W'Lands Auto Hub
47049,W'lands Auto Hub,Admiralty Rd West,1.45246524141338,103.7925804884025,47049,name_changed,Bus stop name changed,W'Lands Auto Hub
47051,Aft W'lands Ind Pk E4,Admiralty Rd West,1.45449749999994,103.79560277796767,47051,name_changed,Bus stop name changed,Aft W'Lands Ind Pk E4
47059,Bef W'lands Ind Pk E4,Admiralty Rd West,1.45396450182247,103.7954729366899,47059,name_changed,Bus stop name changed,Bef W'Lands Ind Pk E4
47099,Masterdon,Senoko Dr,1.46400708429355,103.80529911397457,47099,name_changed,Bus stop name changed,MASTERDON
47101,Bef Senoko Ave,Senoko Dr,1.46653722200693,103.8090658329841,47101,name_changed,Bus stop name changed,Aft Senoko Ave
47109,MaxSteel Enterprise,Senoko Dr,1.46608416701086,103.80861861101391,47109,name_changed,Bus stop name changed,Maxsteel Enterprise
47131,Fuji Oil S'pore,Senoko Rd,1.46664224303828,103.80222436305644,47131,name_changed,Bus stop name changed,Fuji Oil S'Pore
47141,Bef SC Auto,Senoko Rd,1.46756958848835,103.80367776966509,47141,name_changed,Bus stop name changed,Bef Sc Auto
47151,Aft Scania S'pore,Senoko Rd,1.46627333237122,103.80397260190183,47151,name_changed,Bus stop name changed,Aft Scania S'Pore
47169,Chuan Lim Constrn,Senoko Dr,1.46092504799029,103.80059733131966,47169,name_changed,Bus stop name changed,CHUAN LIM CONSTRN
47179,ComfortDelGro Engrg,Senoko Loop,1.45828424831176,103.79880737870576,47179,name_changed,Bus stop name changed,Comfortdelgro Engrg
47491,Twin Fountains,Woodlands Ave 6,1.431021111,103.8004889,47491,name_changed,Bus stop name changed,TWIN FOUNTAINS
47499,Opp Twin Fountains,Woodlands Ave 6,1.430773889,103.8006081,47499,name_changed,Bus stop name changed,OPP TWIN FOUNTAINS
47509,Blk 583,Woodlands Dr 16,1.430331111,103.7948411,47509,name_changed,Bus stop name changed,BLK 583
47529,Blk 573A,Woodlands Dr 16,1.431536111,103.7981161,47529,name_changed,Bus stop name changed,BLK 573A
47749,W'lands Health Campus,Woodlands Dr 17,1.425821,103.793911,47749,name_changed,Bus stop name changed,Woodlands Health Campus
47811,W'lands Sunny Food,Admiralty Rd West,1.46237692251291,103.80898707919847,47811,name_changed,Bus stop name changed,W'Lands Sunny Food
47819,Opp W'lands Sunny Food,Admiralty Rd West,1.4625580134543,103.81005089658552,47819,name_changed,Bus stop name changed,Opp W'Lands Sunny Food
48131,S'pore Zoo,Mandai Lake Rd,1.40462388269986,103.78935694475769,48131,name_changed,Bus stop name changed,S'Pore Zoo
49171,Opp Shingda Constrn,Kranji Way,1.43471927034855,103.75086631663139,49171,name_changed,Bus stop name changed,OPP SHINGDA CONSTRN
49199,Kranji Resvr Pk B,Kranji Way,1.4383674275063,103.73578447263064,49199,name_changed,Bus stop name changed,Kranji Reservoir Pk B
50011,Opp Parish of Christ Ch,Kg Java Rd,1.31181999999518,103.84719777801662,50011,name_changed,Bus stop name changed,Opp Parish Of Christ Ch
50019,Parish of Christ Ch,Keng Lee Rd,1.31194891032358,103.84763856174139,50019,name_changed,Bus stop name changed,Parish Of Christ Ch
50231,NorthLight Sch,Balestier Rd,1.31872472201456,103.85492583301323,50231,name_changed,Bus stop name changed,Northlight Sch
51051,Aft Andrew Rd,Thomson Rd,1.33635352726982,103.83707802024655,51051,name_changed,Bus stop name changed,AFT ANDREW RD
51059,Aft Toa Payoh Rise,Thomson Rd,1.3370325833883,103.83735019393414,51059,name_changed,Bus stop name changed,AFT TOA PAYOH RISE
52021,Opp Blk 1004,Braddell Rd,1.34431313758435,103.84766088139544,52021,name_changed,Bus stop name changed,OPP BLK 1004
52031,Opp Blk 998,Braddell Rd,1.34404852974216,103.85026155631283,52031,name_changed,Bus stop name changed,OPP BLK 998
52051,Blk 147,Braddell Rd,1.34338820709349,103.85469257245785,52051,name_changed,Bus stop name changed,BLK 147
52069,ComfortDelGro Corp Ltd,Braddell Rd,1.34314389988912,103.85856611406128,52069,name_changed,Bus stop name changed,Comfortdelgro Corp Ltd
52241,Blk 105,Toa Payoh Rise,1.33804611111505,103.8389949999753,52241,name_changed,Bus stop name changed,Bef Caldecott Stn/Savh
52421,Blk 12,Lor 7 Toa Payoh,1.336232,103.857428,52421,name_changed,Bus stop name changed,BLK 12
52431,Blk 5,Lor 7 Toa Payoh,1.3383165,103.855529,52431,name_changed,Bus stop name changed,BLK 5
52501,Bef Toa Payoh Pk,Lor 6 Toa Payoh,1.33090220918791,103.85011762889827,52501,name_changed,Bus stop name changed,Toa Payoh Swim Cplx
52531,Opp Blk 210 Mkt/FC,Lor 8 Toa Payoh,1.3397645,103.854501,52531,name_changed,Bus stop name changed,OPP BLK 210 MKT/FC
52561,Blk 269A,Kim Keat Ave,1.33319,103.859677,52561,name_changed,Bus stop name changed,BLK 269A
52571,Blk 268A,Toa Payoh East,1.3328873,103.858081,52571,name_changed,Bus stop name changed,BLK 268A
52581,Bef Caldecott Stn Exit 4,Toa Payoh Lk,1.3371305,103.839776,52581,name_changed,Bus stop name changed,BEF CALDECOTT STN EXIT 4
53011,St. Theresa's Hme,Upp Thomson Rd,1.34555351143315,103.8382633553218,53011,name_changed,Bus stop name changed,ST. THERESA'S HME
53019,Opp St. Theresa's Hme,Upp Thomson Rd,1.34600349626668,103.83871779531225,53019,name_changed,Bus stop name changed,OPP ST. THERESA'S HME
53021,Lakeview Est,Upp Thomson Rd,1.34967996840542,103.83652457261991,53021,name_changed,Bus stop name changed,Lakeview Estate
53201,Opp NEA Reg Off,Sin Ming Dr,1.36128501070806,103.83850250682744,53201,name_changed,Bus stop name changed,Opp Nea Reg Off
53209,Aft NEA Reg Off,Sin Ming Dr,1.36099828733018,103.83852670989133,53209,name_changed,Bus stop name changed,Aft Nea Reg Off
53221,Blk 115,Bishan St 11,1.34816840593896,103.8484543562104,53221,name_changed,Bus stop name changed,BLK 115
53231,Bishan Stn,Bishan Rd,1.35089997844732,103.84797987894204,53231,name_changed,Bus stop name changed,BISHAN STN
53239,Opp Bishan Stn,Bishan Rd,1.351,103.847641,53239,name_changed,Bus stop name changed,OPP BISHAN STN
53241,Opp Blk 217,Bishan Rd,1.35615639153054,103.84995659632311,53241,name_changed,Bus stop name changed,OPP BLK 217
53249,Blk 210,Bishan Rd,1.35538305217047,103.84911895270494,53249,name_changed,Bus stop name changed,BLK 210
53251,Blk 125,Bishan St 11,1.34678829540395,103.85199823380812,53251,name_changed,Bus stop name changed,BLK 125
53421,Blk 151A Mkt,Bishan St 11,1.345658889,103.8553811,53421,name_changed,Bus stop name changed,BLK 151A MKT
53439,Blk 228,Bishan St 23,1.357625,103.847213,53439,name_changed,Bus stop name changed,BLK 228
54079,Opp Blk 315,Ang Mo Kio Ave 1,1.36389805596869,103.84585916699372,54079,name_changed,Bus stop name changed,OPP BLK 315
54081,Teck Ghee Ct,Ang Mo Kio Ave 1,1.36358972199933,103.84786694396756,54081,name_changed,Bus stop name changed,TECK GHEE CT
54089,Opp Ang Mo Kio Swim Cplx,Ang Mo Kio Ave 1,1.36297001065247,103.8484911674186,54089,name_changed,Bus stop name changed,OPP ANG MO KIO SWIM CPLX
54091,Blk 331,Ang Mo Kio Ave 1,1.36167975047647,103.85092799797833,54091,name_changed,Bus stop name changed,BLK 331
54099,Opp Blk 333,Ang Mo Kio Ave 1,1.36118777797342,103.85104805596895,54099,name_changed,Bus stop name changed,OPP BLK 333
54201,Opp Blk 155,Ang Mo Kio Ave 4,1.375969,103.839271,54201,name_changed,Bus stop name changed,OPP BLK 155
54209,Bet Blks 152/155,Ang Mo Kio Ave 4,1.37638119735545,103.83952322759048,54209,name_changed,Bus stop name changed,BET BLKS 152/155
54409,Jing Shan Pr Sch,Ang Mo Kio St 52,1.37270833297137,103.85213888899418,54409,name_changed,Bus stop name changed,Opp Blk 522
54481,ITE Coll Ctrl,Ang Mo Kio Ave 5,1.37599497932237,103.855765341723,54481,name_changed,Bus stop name changed,Ite Coll Ctrl
54489,Opp ITE Coll Ctrl,Ang Mo Kio Ave 5,1.375675,103.855423,54489,name_changed,Bus stop name changed,Opp Ite Coll Ctrl
54531,Opp Bishan Pk,Bishan Rd,1.35839974282084,103.85132688003488,54531,name_changed,Bus stop name changed,OPP BISHAN PK
54539,Bishan Pk,Bishan Rd,1.35857111103202,103.85104805599867,54539,name_changed,Bus stop name changed,BISHAN PK
54611,Blk 220,Ang Mo Kio Ave 1,1.36489470522366,103.84057417396242,54611,name_changed,Bus stop name changed,BLK 220
54619,Opp Blk 220,Ang Mo Kio Ave 1,1.36467168386173,103.84050288513411,54619,name_changed,Bus stop name changed,OPP BLK 220
54621,Blk 223,Ang Mo Kio Ave 1,1.36595331171712,103.83773071305599,54621,name_changed,Bus stop name changed,BLK 223
54629,Opp Blk 223,Ang Mo Kio Ave 1,1.3655880696456,103.83801666007233,54629,name_changed,Bus stop name changed,OPP BLK 223
55021,Opp Seasons Pk,Yio Chu Kang Rd,1.3857011784032,103.83872706499656,55021,name_changed,Bus stop name changed,OPP SEASONS PK
55029,Seasons Pk,Yio Chu Kang Rd,1.38565193733046,103.83917105055716,55029,name_changed,Bus stop name changed,SEASONS PK
55071,Bef ECON Medicare Ctr,Yio Chu Kang Rd,1.39246274085167,103.85261828242731,55071,name_changed,Bus stop name changed,Bef Econ Medicare Ctr
55079,Aft ECON Medicare Ctr,Yio Chu Kang Rd,1.391952,103.853366,55079,name_changed,Bus stop name changed,Aft Econ Medicare Ctr
55131,Blk 612,Ang Mo Kio Ave 4,1.37986282047018,103.8396597025406,55131,name_changed,Bus stop name changed,BLK 612
55139,Blk 641,Ang Mo Kio Ave 4,1.37894011617745,103.84007487448596,55139,name_changed,Bus stop name changed,BLK 641
55141,Opp Blk 622,Ang Mo Kio Ave 4,1.38151305598601,103.83902055596755,55141,name_changed,Bus stop name changed,OPP BLK 622
55149,Blk 622,Ang Mo Kio Ave 4,1.38147638900431,103.8392680559805,55149,name_changed,Bus stop name changed,BLK 622
55151,Ang Mo Kio Community Hosp,Ang Mo Kio Ave 9,1.3833944010563,103.8403312479222,55151,name_changed,Bus stop name changed,Ang Mo Kio Comm Hosp
55159,Opp Ang Mo Kio Cmty Hosp,Ang Mo Kio Ave 9,1.383362,103.84065,55159,name_changed,Bus stop name changed,Opp Ang Mo Kio Comm Hosp
55169,Opp Yio Chu Kang CC,Ang Mo Kio St 61,1.38123639226093,103.84100233602071,55169,name_changed,Bus stop name changed,Opp Yio Chu Kang Cc
56011,Bef Adana @ Thomson,Upp Thomson Rd,1.36865,103.828321,56011,name_changed,Bus stop name changed,Bef adana at thomson
56029,Bef Sembawang Hills FC,Upp Thomson Rd,1.37359500001635,103.82870000002058,56029,name_changed,Bus stop name changed,Bef Sembawang Hills Fc
56269,Bef Ang Mo Kio Ave 2,Ang Mo Kio Ave 1,1.36741835425889,103.83233403239235,56269,name_changed,Bus stop name changed,BEF Ang mo kio avenue 2
57039,Spiritual Grace Presby Ch,Sembawang Rd,1.40611750000192,103.8199872220186,57039,name_changed,Bus stop name changed,SPIRITUAL GRACE PRESBY CH
58199,Opp Auckland Rd West,Admiralty Rd East,1.4590501574168,103.82788431875926,58199,name_changed,Bus stop name changed,OPP AUCKLAND ROAD WEST
58201,Aft Queen's Ave,Admiralty Rd East,1.45531234912714,103.83098996673239,58201,name_changed,Bus stop name changed,Aft Queen'S Ave
58251,Sun Plaza/ Sembawang Stn,Sembawang Dr,1.44803148822713,103.81895207486829,58251,name_changed,Bus stop name changed,Sun Plaza/Sembawang Stn
58261,Visionaire,Canberra Link,1.44710213838584,103.82726305553976,58261,name_changed,Bus stop name changed,VISIONAIRE
58269,Opp Visionaire,Canberra Link,1.44702361616489,103.82761997468876,58269,name_changed,Bus stop name changed,OPP VISIONAIRE
58361,Nth Lk Bldg,Admiralty St,1.46118688481447,103.81270708997143,58361,name_changed,Bus stop name changed,Nth Link Bldg
58369,Bef Acacia Hme,Admiralty St,1.46077451756536,103.81206144667213,58369,name_changed,Bus stop name changed,BEF ACACIA HME
58519,Opp Blk 104B,Canberra st,1.44973306,103.831062,58519,name_changed,Bus stop name changed,OPP BLK 104B
58521,Blk 106A,Canberra st,1.44819389,103.8326,58521,name_changed,Bus stop name changed,BLK 106A
58529,Blk 108 CP,Canberra st,1.44801889,103.832461,58529,name_changed,Bus stop name changed,BLK 108 CP
58531,Blk 129A,Canberra Way,1.44543806,103.8323,58531,name_changed,Bus stop name changed,BLK 129A
58539,Blk 120A,Canberra Way,1.44576806,103.832311,58539,name_changed,Bus stop name changed,BLK 120A
58571,Bef Sembawang Ave,Sembawang Ave,1.441805,103.8168685,58571,name_changed,Bus stop name changed,Gambas Ave
58579,Aft Sembawang Ave,Sembawang Ave,1.4415255,103.817029,58579,name_changed,Bus stop name changed,Gambas Ave
58621,Blk 126 CP,Canberra st,1.445953,103.834031,58621,name_changed,Bus stop name changed,Blk 126 Cp
58991,Blk 767,Yishun Ave 2,1.424583611,103.8350086,58991,name_changed,Bus stop name changed,BLK 767
59601,Blk 391,Yishun Ave 6,1.429842,103.849376,59601,name_changed,Bus stop name changed,BLK 391
59671,Bef Yishun Stn,Yishun Ave 2,1.427779,103.835106,59671,name_changed,Bus stop name changed,Before Yishun Station
59829,Opp Blk 334B,Yishun Ave 6,1.432833,103.846904,59829,name_changed,Bus stop name changed,Opposite Blk 334B
60011,Bendemeer Stn Exit A,Kallang Bahru,1.31471795031338,103.86376795493321,60011,name_changed,Bus stop name changed,BENDEMEER STN EXIT A
60019,Bendemeer Stn Exit B,Kallang Bahru,1.31479811892165,103.86413644350252,60019,name_changed,Bus stop name changed,BENDEMEER STN EXIT B
60031,Bef Geylang Bahru Stn,Kallang Bahru,1.3204097072077,103.87007832529532,60031,name_changed,Bus stop name changed,BEF GEYLANG BAHRU STN
60081,St. Andrew's Village,Jln Toa Payoh,1.32931226062177,103.8662910461625,60081,name_changed,Bus stop name changed,St. Andrew'S Village
60089,Opp St. Andrew's Village,Jln Toa Payoh,1.32865054961465,103.86615967295366,60089,name_changed,Bus stop name changed,Opp St. Andrew'S Village
60221,Blk 73/Geylang Bahru Stn,Geylang Bahru,1.32212380559601,103.87081431318353,60221,name_changed,Bus stop name changed,BLK 73/GEYLANG BAHRU STN
62071,Bartley Stn Exit A,Bartley Rd,1.34252980960729,103.88002892732668,62071,name_changed,Bus stop name changed,BARTLEY STN EXIT A
62079,Aft Bartley Stn Exit B,Bartley Rd,1.34296635529936,103.87976646424752,62079,name_changed,Bus stop name changed,AFT BARTLEY STN EXIT B
62101,Bef Upp S'goon Rd,Bartley Rd,1.34324887065522,103.87308054810315,62101,name_changed,Bus stop name changed,Bef Upp Serangoon Rd
62109,Aft Upp S'goon Rd,Bartley Rd,1.34374111656683,103.87380734555013,62109,name_changed,Bus stop name changed,Aft Upp Serangoon Rd
62131,S'goon Stn Exit H,Upp S'goon Rd,1.3489790064228,103.87277432797597,62131,name_changed,Bus stop name changed,S'Goon Stn Exit H
62139,S'goon Stn Exit A/Blk 413,Upp S'goon Rd,1.3490461240579,103.87341165935781,62139,name_changed,Bus stop name changed,S'Goon Stn Exit A/Blk 413
62161,St. Gabriel's Sec Sch,S'goon Ave 1,1.34750333302055,103.87601972203167,62161,name_changed,Bus stop name changed,St.Gabriel's Sec Sch
62189,S'goon Stn Exit D/Blk 416,Upp S'goon Rd,1.35056391832311,103.87470953705504,62189,name_changed,Bus stop name changed,S'Goon Stn Exit D/Blk 416
62231,Bef S'pore Girls' Hme,Hougang Ave 3,1.34771728070981,103.89029313192805,62231,name_changed,Bus stop name changed,BEF S'PORE GIRLS' HME
62239,Opp S'pore Girls' Hme,Hougang Ave 3,1.34763066655635,103.88998897946436,62239,name_changed,Bus stop name changed,OPP S'PORE GIRLS' HME
63011,Opp Upp S'goon Shop Ctr,Upp S'goon Rd,1.35432115760902,103.87823575937183,63011,name_changed,Bus stop name changed,Opp Upp S'Goon Shop Ctr
63019,Aft Upp S'goon Shop Ctr,Upp S'goon Rd,1.35347964311763,103.87800141702434,63019,name_changed,Bus stop name changed,Aft Upp S'Goon Shop Ctr
63131,The Tembusu,Tampines Rd,1.36120884403234,103.89033109494885,63131,name_changed,Bus stop name changed,THE TEMBUSU
63149,S'goon Stadium,Boundary Rd,1.35489972198729,103.87452555599006,63149,name_changed,Bus stop name changed,Serangoon Stadium
63151,Aft Upp S'goon Rd,Yio Chu Kang Rd,1.35412291412202,103.87758355854012,63151,name_changed,Bus stop name changed,Aft Upp S'Goon Rd
63161,S'goon Swim Cplx,Yio Chu Kang Rd,1.35717307747832,103.87530650239555,63161,name_changed,Bus stop name changed,Serangoon Swim Cplx
63169,Opp S'goon Swim Cplx,Yio Chu Kang Rd,1.35703664863271,103.87567788589342,63169,name_changed,Bus stop name changed,Opp Serangoon Swim Cplx
63189,Aft S'goon Gdn Way,Yio Chu Kang Rd,1.36133997852966,103.87363460960414,63189,name_changed,Bus stop name changed,Aft Serangoon Gdn Way
63191,Aft S'goon Nth Ave 1,Yio Chu Kang Rd,1.36426277802723,103.87403972199432,63191,name_changed,Bus stop name changed,Aft Serangoon Nth Ave 1
63221,Kovan Hub,Hougang St 21,1.35799327947024,103.8855063915276,63221,name_changed,Bus stop name changed,KOVAN HUB
63239,Opp Blk 211,Hougang St 21,1.35891911967242,103.8878789953328,63239,name_changed,Bus stop name changed,OPP BLK 211
63301,Paya Lebar Meth Girls' Sch,Lor Ah Soo,1.35149473186732,103.88531199399267,63301,name_changed,Bus stop name changed,Paya Lebar Meth Girls' Sc
63361,Opp S'goon Sports Cplx,Yio Chu Kang Link,1.35744648841295,103.87383985365209,63361,name_changed,Bus stop name changed,Opp S'Goon Sports Cplx
63369,S'goon Sports Cplx,Yio Chu Kang Link,1.356702,103.874108,63369,name_changed,Bus stop name changed,Serangoon Sports Cplx
64061,Opp S'goon Sec Sch,Upp S'goon Rd,1.37557886299976,103.90111900001394,64061,name_changed,Bus stop name changed,Opp Serangoon Sec Sch
64069,S'goon Sec Sch,Upp S'goon Rd,1.37526504951859,103.90134716214978,64069,name_changed,Bus stop name changed,Serangoon Sec Sch
64089,Opp Hougang 1,Hougang St 91,1.376101,103.8802,64089,name_changed,Bus stop name changed,OPP HOUGANG 1
64099,Hougang Sec Sch,Hougang St 93,1.377877,103.8815677,64099,name_changed,Bus stop name changed,HOUGANG SEC SCH
64397,Blk 513,Hougang Ave 10,1.371948,103.890003,64397,name_changed,Bus stop name changed,Block 513
65099,Blk 604A,Punggol Rd,1.40446781720997,103.90711426733175,65099,name_changed,Bus stop name changed,BLK 604A
65181,Aft Punggol Ctrl,Punggol East,1.39681388886675,103.91754694442001,65181,name_changed,Bus stop name changed,Atf Punggol Ctrl
65559,Opp Blk 227A,Punggol Field,1.404046,103.8925,65559,name_changed,Bus stop name changed,Opposite Blk 227A
65571,Blk 218,Punggol Field,1.403478611,103.895535,65571,name_changed,Bus stop name changed,BLK 218
