code,name,street,lat,lon,code_normalized,corrected_name,name_source
44271,Bet Blks 13/14,Teck Whye Ave,1.37867114732017,103.75614774814443,44271,Bet Blks 13/14,LTA
44279,Blk 157,Teck Whye Ave,1.37910867690077,103.75635459940506,44279,Blk 157,LTA
44281,Blk 8,Teck Whye Ave,1.38104915821148,103.75422740795686,44281,Blk 8,LTA
44289,Blk 6,Teck Whye Ave,1.38140148022937,103.75380266661918,44289,Blk 6,LTA
44291,Opp CCK Polyclinic,Teck Whye Ave,1.38151999999791,103.75140111097832,44291,Opp CCK Polyclinic,SimplyGo
44299,CCK Polyclinic,Teck Whye Ave,1.38177250001353,103.75131333302434,44299,CCK Polyclinic,SimplyGo
44301,Opp Blk 271,Bangkit Rd,1.377468,103.77388,44301,Opp Blk 271,LTA
44311,Opp Blk 253,Bangkit Rd,1.37930410199585,103.77434920734999,44311,Opp Blk 253,LTA
44321,Opp Bangkit Stn,Bt Panjang Ring Rd,1.379874,103.772318,44321,Opp Bangkit Stn,LTA
44329,Bangkit Stn,Bt Panjang Ring Rd,1.38021501052151,103.77257633645274,44329,Bangkit Stn,LTA
44331,Blk 239,Fajar Rd,1.38022107375265,103.77084865060209,44331,Blk 239,LTA
44339,Blk 442D,Fajar Rd,1.38084522961484,103.77114903339667,44339,Blk 442D,LTA
44341,Blk 401A CP,Fajar Rd,1.3811702972192,103.76917730998287,44341,Blk 401A CP,LTA
44349,Bet Blks 443A/443B,Fajar Rd,1.3813330335154,103.7693280970516,44349,Bet Blks 443A/443B,LTA
44351,Aft Chestnut Ave,Petir Rd,1.36823452426378,103.77558853634072,44351,Aft Chestnut Ave,LTA
44359,Bef Chestnut Ave,Petir Rd,1.36772582083696,103.77530877476855,44359,Bef Chestnut Ave,LTA
44361,Opp Dairy Farm Mall,Petir Rd,1.36645894982356,103.77558768232717,44361,Opp Dairy Farm Mall,LTA
44369,Dairy Farm Mall,Petir Rd,1.36574284265165,103.7753149073364,44369,Dairy Farm Mall,LTA
44371,Blk 219,Petir Rd,1.37402225721945,103.77263963002856,44371,Blk 219,LTA
44379,Opp Blk 219,Petir Rd,1.37355053515267,103.77293526626733,44379,Opp Blk 219,LTA
44381,Blk 202,Petir Rd,1.37242134216992,103.77441361028244,44381,Blk 202,LTA
44389,Opp Blk 201,Petir Rd,1.37154303506556,103.77461859337586,44389,Opp Blk 201,LTA
44391,Aft Blk 202,Choa Chu Kang Dr,1.38288970873929,103.74831030292964,44391,Aft Blk 202,LTA
44399,Opp Blk 210,Choa Chu Kang Dr,1.38306278590518,103.74851002579776,44399,Opp Blk 210,LTA
44411,Blk 108,Teck Whye Lane,1.37852555601793,103.75322999998068,44411,Blk 108,LTA
44421,Blk 25,Teck Whye Lane,1.37820805599688,103.7550844439833,44421,Blk 25,LTA
44439,Blk 9,Teck Whye Lane,1.37983733026289,103.7542950355126,44439,Blk 9,LTA
44441,Blk 239,Choa Chu Kang Way,1.37924285981093,103.74754322627454,44441,Blk 239,LTA
44449,Palm Gdns,Choa Chu Kang Way,1.37889232196067,103.74762704486072,44449,Palm Gdns,LTA
44451,Bef South View Stn,Choa Chu Kang Way,1.38077375279629,103.74424353296656,44451,Bef South View Stn,LTA
44459,Opp South View Stn,Choa Chu Kang Way,1.38028731431529,103.74454562435122,44459,Opp South View Stn,LTA
44461,Blk 352,Choa Chu Kang Way,1.3825705560115,103.7430047219692,44461,Blk 352,LTA
44469,Blk 414,Choa Chu Kang Way,1.38243888902379,103.74275222200647,44469,Blk 414,LTA
44471,Blk 234,Choa Chu Kang Ctrl,1.3804703714721,103.7480231565411,44471,Blk 234,LTA
44479,Blk 206,Choa Chu Kang Ctrl,1.3804793043347,103.74828169894731,44479,Blk 206,LTA
44481,Blk 223,Choa Chu Kang Ctrl,1.38184295668756,103.74495854313909,44481,Blk 223,LTA
44489,Blk 220,Choa Chu Kang Ctrl,1.38182529982154,103.7453076883337,44489,Blk 220,LTA
44491,Bet Blks 416/417,Choa Chu Kang Ave 4,1.38353368663411,103.74184597655336,44491,Bet Blks 416/417,LTA
44499,Blk 429A CP,Choa Chu Kang Ave 4,1.383205,103.740969,44499,Blk 429A CP,SimplyGo
44501,Blk 426,Choa Chu Kang Ave 4,1.38087128691259,103.73879787160988,44501,Blk 426,LTA
44509,Blk 442,Choa Chu Kang Ave 4,1.38081340360597,103.73845177601393,44509,Blk 442,LTA
44511,Blk 289,Choa Chu Kang Ave 3,1.379843,103.741069,44511,Blk 289,LTA
44519,Blk 408,Choa Chu Kang Ave 3,1.3791475870641,103.73970664823418,44519,Blk 408,LTA
44521,Blk 280,Choa Chu Kang Ave 3,1.38085185530408,103.74260886969472,44521,Blk 280,LTA
44529,Blk 410,Choa Chu Kang Ave 3,1.38057038161005,103.7417695571546,44529,Blk 410,LTA
44531,Opp Choa Chu Kang Stn,Choa Chu Kang Ave 4,1.38425405298158,103.74453624872069,44531,Opp Choa Chu Kang Stn,LTA
44539,Lot 1/Choa Chu Kang Stn,Choa Chu Kang Ave 4,1.38463078337388,103.74502387945829,44539,Lot 1/Choa Chu Kang Stn,LTA
44541,Northvale Condo,Choa Chu Kang Dr,1.38764444400097,103.74593527798108,44541,Northvale Condo,LTA
44549,Opp Northvale Condo,Choa Chu Kang Dr,1.38748720575146,103.746189135824,44549,Opp Northvale Condo,LTA
44551,Opp Blk 486,Choa Chu Kang Ave 5,1.37602460873449,103.73843005883766,44551,Opp Blk 486,LTA
44559,Blk 483,Choa Chu Kang Ave 5,1.37620955732727,103.73789066346548,44559,Blk 483,LTA
44561,Opp Blk 295,Choa Chu Kang Ave 2,1.3779870225601,103.7412004881177,44561,Opp Blk 295,LTA
44569,Blk 295,Choa Chu Kang Ave 2,1.37811996831753,103.74122138165869,44569,Blk 295,LTA
44571,Blk 297D,Choa Chu Kang Ave 2,1.37836352141036,103.74316666952303,44571,Blk 297D,LTA
44579,Aft Blk 272,Choa Chu Kang Ave 2,1.37850611289436,103.74345256107138,44579,Aft Blk 272,LTA
44581,Blk 489A,Choa Chu Kang Ave 5,1.37532277779344,103.74031352986161,44581,Blk 489A,LTA
44589,Opp Blk 489A,Choa Chu Kang Ave 5,1.37512566998176,103.7401815256426,44589,Opp Blk 489A,LTA
44591,Blk 490B,Choa Chu Kang Ave 6,1.37543194866252,103.7419701443328,44591,Blk 490B,LTA
44599,Bet Blks 801B/801C,Choa Chu Kang Ave 6,1.37551323792473,103.7421877620434,44599,Bet Blks 801B/801C,LTA
44601,Blk 413,Saujana Rd,1.38213337099986,103.76845044698479,44601,Blk 413,LTA
44609,Blk 408,Saujana Rd,1.38201455238716,103.76817086367248,44609,Blk 408,LTA
44611,Blk 516,Jelapang Rd,1.3871248273065,103.76757814102818,44611,Blk 516,LTA
44619,Blk 506,Jelapang Rd,1.38695072395596,103.76763574907523,44619,Blk 506,LTA
44621,Opp Concord Pr Sch,Choa Chu Kang Ave 4,1.37922934454518,103.73710050197961,44621,Opp Concord Pr Sch,LTA
44629,Blk 457,Choa Chu Kang Ave 4,1.37851168892339,103.73644907938714,44629,Blk 457,LTA
44631,Opp Bt Panjang Plaza,Jelebu Rd,1.37961719959059,103.76390959462616,44631,Opp Bt Panjang Plaza,LTA
44639,Bt Panjang Plaza,Jelebu Rd,1.38006972221146,103.76396027777982,44639,Bt Panjang Plaza,LTA
44641,Blk 602,Bt Panjang Ring Rd,1.38178063199093,103.76285898246775,44641,Blk 602,LTA
44649,Blk 541A CP,Bt Panjang Ring Rd,1.38207041321308,103.76296296396666,44649,Blk 541A CP,LTA
44651,Blk 617,Bt Panjang Ring Rd,1.38533394998016,103.76289650600476,44651,Blk 617,LTA
44659,Blk 537A CP,Bt Panjang Ring Rd,1.38496763142496,103.76292100976569,44659,Blk 537A CP,LTA
44661,Blk 532,Jelapang Rd,1.38447517162011,103.76499586025828,44661,Blk 532,LTA
44669,Opp Blk 532,Jelapang Rd,1.38428576640159,103.76489752763662,44669,Opp Blk 532,LTA
44671,Bet Blks 502/503,Saujana Rd,1.38377960229632,103.76603097323033,44671,Bet Blks 502/503,LTA
44679,Opp Blk 502,Saujana Rd,1.3835337784384,103.76599518745716,44679,Opp Blk 502,LTA
44689,Sunshine Pl,Choa Chu Kang Ave 3,1.37811000397911,103.73849893266107,44689,Sunshine Pl,LTA
44691,Blk 485,Segar Rd,1.38826258050731,103.7714646491703,44691,Blk 485,SimplyGo
44699,Blk 457,Segar Rd,1.38805300466507,103.77154344868076,44699,Blk 457,SimplyGo
44701,Blk 548B,Bt Panjang Ring Rd,1.38927144639115,103.76879686807085,44701,Blk 548B,LTA
44709,Blk 547C,Segar Rd,1.3885418939603,103.76842967593706,44709,Blk 547C,LTA
44721,Opp Jelapang Stn,Bt Panjang Ring Rd,1.386786,103.764921,44721,Opp Jelapang Stn,LTA
44731,Opp Blk 180,Jelebu Rd,1.37887883000016,103.76432732997739,44731,Opp Blk 180,LTA
44739,Blk 180,Jelebu Rd,1.37876549999936,103.76459849996492,44739,Blk 180,LTA
44771,Fajar Stn,Fajar Rd,1.38458556236413,103.77079566381067,44771,Fajar Stn,LTA
44779,Opp Fajar Stn,Fajar Rd,1.38422184036636,103.77020678944983,44779,Opp Fajar Stn,LTA
44791,West View Pr Sch,Senja Rd,1.38372439268243,103.76068878232401,44791,West View Pr Sch,LTA
44799,Blk 610,Senja Rd,1.38338692962433,103.7609562427946,44799,Blk 610,LTA
44801,Opp Blk 628,Senja Rd,1.38503510909651,103.75908340599958,44801,Opp Blk 628,LTA
44809,Blk 628,Senja Rd,1.38500083704863,103.75978425435241,44809,Blk 628,LTA
44811,Senja FC,Senja Rd,1.38715472588861,103.76020832276009,44811,Senja FC,LTA
44819,Opp West Spring Sec Sch,Senja Rd,1.387188,103.759842,44819,Opp West Spring Sec Sch,LTA
44821,Blk 651,Senja Link,1.38637611056002,103.76338435587678,44821,Blk 651,LTA
44829,Opp Blk 650,Senja Link,1.38671416700146,103.7630574999811,44829,Opp Blk 650,LTA
44831,Blk 519,Bt Panjang Ring Rd,1.387891389,103.7657931,44831,Blk 519,SimplyGo
44839,West Spring Pr Sch,Bt Panjang Ring Rd,1.38855,103.7662,44839,West Spring Pr Sch,SimplyGo
44859,Opp Bt Panjang Stn,Petir Rd,1.37763753804628,103.76321805626448,44859,Opp Bt Panjang Stn,LTA
44861,Blk 636A,Senja Rd,1.3866920101757,103.75877312173013,44861,Blk 636A,SimplyGo
44869,Bef Blk 629A CP,Senja Rd,1.38658738981297,103.75886226371927,44869,Bef Blk 629A CP,SimplyGo
44871,Blk 810 CP,Choa Chu Kang Ave 7,1.37415475892549,103.74679713839167,44871,Blk 810 CP,LTA
44879,Opp Blk 810 CP,Choa Chu Kang Ave 7,1.37431656227768,103.74701128990601,44879,Opp Blk 810 CP,LTA
44881,Blk 816B,Keat Hong Link,1.37573320756145,103.74842003077862,44881,Blk 816B,SimplyGo
44889,Opp Blk 816A,Keat Hong Link,1.3755999743303,103.74839851286828,44889,Opp Blk 816A,LTA
44891,APSN,Choa Chu Kang Gr,1.37409009466488,103.74930160167106,44891,APSN,LTA
44899,Opp APSN,Choa Chu Kang Gr,1.37432287109092,103.74949989571633,44899,Opp APSN,LTA
44909,Blk 184,Bt Panjang Rd,1.37998945869065,103.76225836886368,44909,Blk 184,LTA
44911,Blk 450,Bt Panjang Ring Rd,1.3848475,103.772859,44911,Blk 450,SimplyGo
44919,Opp Blk 451,Bt Panjang Ring Rd,1.385493611,103.7727914,44919,Opp Blk 451,LTA
44921,Opp Greenridge Sec Sch,Bt Panjang Ring Rd,1.3822735,103.772836,44921,Opp Greenridge Sec Sch,LTA
44929,Greenridge Sec Sch,Bt Panjang Ring Rd,1.3827025,103.7730945,44929,Greenridge Sec Sch,LTA
44931,Blk 643 CP,Senja Close,1.387703,103.763361,44931,Blk 643 CP,LTA
44941,Opp Blk 502,KJE,1.388198,103.744284,44941,Opp Blk 502,SimplyGo
44949,Aft Blk 503,KJE,1.388429,103.742903,44949,Aft Blk 503,SimplyGo
44951,Blk 638A,Senja Close,1.388313,103.761392,44951,Blk 638A,LTA
44959,Blk 643A,Senja Close,1.388611,103.762426,44959,Blk 643A,LTA
44969,Aft Teck Whye Walk,Teck Whye Cres,1.382146,103.754489,44969,Aft Teck Whye Walk,LTA
44989,Gali Batu Ter,Jln Gali Batu,1.390822,103.756071,44989,Gali Batu Ter,LTA
44999,Bef Yew Tee Flyover,Woodlands Rd,1.391239722,103.7545111,44999,Bef Yew Tee Flyover,LTA
45009,Bt Panjang Int,Petir Rd,1.37812611932206,103.763286611367,45009,Bt Panjang Int,SimplyGo
45011,Aft Yew Tee Flyover,Woodlands Rd,1.3902154350718,103.75455779683573,45011,Aft Yew Tee Flyover,LTA
45019,Aft Yew Tee Flyover,Woodlands Rd,1.38829923721056,103.75553944051408,45019,Aft Yew Tee Flyover,LTA
45021,Heavy Veh Pk,Woodlands Rd,1.39385694401888,103.75383583300305,45021,Heavy Veh Pk,LTA
45029,Opp Heavy Veh Pk,Woodlands Rd,1.39303959514259,103.75414864750223,45029,Opp Heavy Veh Pk,LTA
45031,Yew Tee Ind Est,Woodlands Rd,1.39623361717149,103.75421868895825,45031,Yew Tee Ind Est,LTA
45039,Opp Yew Tee Ind Est,Woodlands Rd,1.39585817355572,103.75427816224409,45039,Opp Yew Tee Ind Est,LTA
45041,Thong Huat Bros Pte Ltd,Woodlands Rd,1.40062703005588,103.75556160767161,45041,Thong Huat Bros Pte Ltd,LTA
45049,Opp Yew Tee Ind Est Blk 1,Woodlands Rd,1.39773638898124,103.75499277801016,45049,Opp Yew Tee Ind Est Blk 1,LTA
45051,Da Di Glass,Woodlands Rd,1.403385556,103.7560103,45051,Da Di Glass,LTA
45059,Opp Da Di Glass,Woodlands Rd,1.40340952558706,103.75620896675814,45059,Opp Da Di Glass,LTA
45061,Opp Mandai Est,Woodlands Rd,1.40718111138275,103.75606300126093,45061,Opp Mandai Est,LTA
45069,Aft Mandai Est,Woodlands Rd,1.4069390779681,103.75626773948963,45069,Aft Mandai Est,LTA
45071,Bef Mandai Rd,Woodlands Rd,1.40955433592964,103.75568311864467,45071,Bef Mandai Rd,LTA
45079,Aft Mandai Rd,Woodlands Rd,1.40959346067748,103.75588199006808,45079,Aft Mandai Rd,LTA
45091,Opp Jln Bumbong,Woodlands Rd,1.41421866753882,103.75523144616068,45091,Opp Jln Bumbong,LTA
45099,Aft Jln Bumbong,Woodlands Rd,1.41341731294698,103.75591307485898,45099,Aft Jln Bumbong,LTA
45101,Aft LP 234,Woodlands Rd,1.41863235748269,103.75457151987825,45101,Aft LP 234,LTA
45109,Bef Jln Bumbong,Woodlands Rd,1.41785797439114,103.75478033541316,45109,Bef Jln Bumbong,LTA
45111,Opp Kranji War Memorial,Woodlands Rd,1.42170099129292,103.75566245596836,45111,Opp Kranji War Memorial,LTA
45119,Kranji War Memorial,Woodlands Rd,1.42181345656216,103.75597729351239,45119,Kranji War Memorial,LTA
45121,Opp KF1 Karting Circuit,Woodlands Rd,1.42402638898738,103.75863222200965,45121,Opp KF1 Karting Circuit,LTA
45129,KF1 Karting Circuit,Woodlands Rd,1.42382925070118,103.75863462427267,45129,KF1 Karting Circuit,LTA
45131,Opp Kranji Stn,Woodlands Rd,1.42513583961154,103.76103770449444,45131,Opp Kranji Stn,LTA
45139,Kranji Stn,Woodlands Rd,1.42525961270458,103.76178101875855,45139,Kranji Stn,LTA
45141,Aft W'lands Rd,Kranji Rd,1.42484086207371,103.75684069951173,45141,Aft W'lands Rd,SimplyGo
45149,Bef W'lands Rd,Kranji Rd,1.4251485321405,103.75694671247683,45149,Bef W'lands Rd,SimplyGo
45151,Opp Multistates Trading,Sg Kadut Ave,1.40086873669287,103.75428556537604,45151,Opp Multistates Trading,LTA
45159,Multistates Trading,Sg Kadut Ave,1.40081444400002,103.75410111097352,45159,Multistates Trading,LTA
45161,Eurokars Ctr,Sg Kadut Ave,1.40273722420741,103.75467349450044,45161,Eurokars Ctr,LTA
45169,Opp Eurokars Ctr,Sg Kadut Ave,1.40316333179329,103.75459594317567,45169,Opp Eurokars Ctr,LTA
45171,Sri Arasakesari Sivan Tp,Sg Kadut Ave,1.40600808717869,103.75535627770704,45171,Sri Arasakesari Sivan Tp,LTA
45179,Sri Arasakesari Sivan Tp,Sg Kadut Ave,1.40606366967223,103.75520214111529,45179,Sri Arasakesari Sivan Tp,LTA
45181,Opp Mandai CD Trg Village,Mandai Rd,1.41163371804971,103.76126994848113,45181,Opp Mandai CD Trg Village,LTA
45189,Mandai CD Trg Village,Mandai Rd,1.41134149901997,103.76099444217142,45189,Mandai CD Trg Village,LTA
45191,Opp Mandai Police Trg Camp,Mandai Rd,1.41064903489935,103.7634845917912,45191,Opp Mandai Police Trg Camp,LTA
45199,Mandai Police Trg Camp,Mandai Rd,1.41035479540467,103.76322407621203,45199,Mandai Police Trg Camp,LTA
45201,Opp Police Tactical Trg Camp,Mandai Rd,1.41047253271791,103.76582403754685,45201,Opp Police Tactical Trg Camp,LTA
45209,Police Tactical Trg Camp,Mandai Rd,1.4099988110322,103.76653377102565,45209,Police Tactical Trg Camp,LTA
45211,Bef BKE,Mandai Rd,1.41031981199246,103.76978816795226,45211,Bef BKE,LTA
45221,Aft W'lands Rd,Mandai Rd,1.41185472198007,103.75786055597196,45221,Aft W'lands Rd,SimplyGo
45229,Bef W'lands Rd,Mandai Rd,1.41157694400245,103.75794694401966,45229,Bef W'lands Rd,SimplyGo
45231,Blk 432,Choa Chu Kang Way,1.384581,103.742313,45231,Blk 432,LTA
45239,Bet Blks 306/307,Choa Chu Kang Way,1.38511352779283,103.74242558943692,45239,Bet Blks 306/307,LTA
45241,Opp Blk 511A,Choa Chu Kang Way,1.38849236327693,103.74049628403257,45241,Opp Blk 511A,LTA
45249,Blk 511A,Choa Chu Kang Way,1.38856706129182,103.74086222271667,45249,Blk 511A,LTA
45251,Opp Kranji Sec Sch,Choa Chu Kang Way,1.39132771354143,103.74006551818796,45251,Opp Kranji Sec Sch,LTA
45259,Blk 523,Choa Chu Kang Way,1.39170172991756,103.74054217961515,45259,Blk 523,LTA
45261,Blk 551,Choa Chu Kang St 52,1.39431509144869,103.7435570382963,45261,Blk 551,LTA
45269,Blk 544,Choa Chu Kang St 52,1.39436168074215,103.74373102471621,45269,Blk 544,LTA
45271,Blk 560,Choa Chu Kang St 52,1.39569595459867,103.74526443744904,45271,Blk 560,LTA
45279,Blk 563,Choa Chu Kang St 52,1.39565860027275,103.74540871067298,45279,Blk 563,LTA
45291,Opp Blk 704,Choa Chu Kang Dr,1.39086231015739,103.7449781608435,45291,Opp Blk 704,LTA
45299,Blk 702,Choa Chu Kang Dr,1.391622,103.745119,45299,Blk 702,LTA
45301,Blk 708,Choa Chu Kang Nth 5,1.39184565454372,103.74663514172119,45301,Blk 708,LTA
45309,Blk 754,Choa Chu Kang Nth 5,1.3919980495631,103.74665022024047,45309,Blk 754,LTA
45311,Blk 547,Choa Chu Kang Nth 5,1.39312896100059,103.74208908630851,45311,Blk 547,LTA
45319,Blk 530,Choa Chu Kang Nth 5,1.39292754317447,103.74210769996479,45319,Blk 530,LTA
45321,Yew Tee Stn,Choa Chu Kang Dr,1.39740269682477,103.74755489070483,45321,Yew Tee Stn,LTA
45329,Opp Yew Tee Stn,Choa Chu Kang Dr,1.39743803967229,103.7478650735721,45329,Opp Yew Tee Stn,LTA
45339,Blk 625,Choa Chu Kang St 62,1.39898191366295,103.74603555889117,45339,Blk 625,LTA
45349,Opp Blk 604A,Choa Chu Kang St 62,1.39731214160283,103.74554806071029,45349,Opp Blk 604A,LTA
45351,Blk 634,Choa Chu Kang Nth 6,1.39635349170474,103.74947902253896,45351,Blk 634,LTA
45359,Blk 790,Choa Chu Kang Nth 6,1.39618571003148,103.74944608386802,45359,Blk 790,LTA
45361,Opp Blk 765,Choa Chu Kang Nth 5,1.39239930690933,103.7500200571186,45361,Opp Blk 765,LTA
45369,Blk 765,Choa Chu Kang Nth 5,1.3925860608387,103.75002597798891,45369,Blk 765,LTA
45371,Opp Yew Mei Green Condo,Choa Chu Kang Nth 6,1.39533587133451,103.75193731177454,45371,Opp Yew Mei Green Condo,LTA
45379,Yew Mei Green Condo,Choa Chu Kang Nth 6,1.39469439744859,103.75187309514442,45379,Yew Mei Green Condo,LTA
45389,Blk 619,Choa Chu Kang Nth 7,1.40063804359533,103.7473817647614,45389,Blk 619,LTA
45399,Regent Gr Condo,Choa Chu Kang Nth 7,1.39984083299841,103.74991277803167,45399,Regent Gr Condo,LTA
45401,Blk 681,Choa Chu Kang Cres,1.40279972616248,103.74594266826703,45401,Blk 681,LTA
45411,Opp Blk 670,Choa Chu Kang Cres,1.4035145178289,103.74767347957746,45411,Opp Blk 670,LTA
45421,Blk 689A,Choa Chu Kang Cres,1.40274884902867,103.75050925171398,45421,Blk 689A,LTA
45439,Blk 691A,Choa Chu Kang Cres,1.40127194398549,103.75115527801049,45439,Blk 691A,LTA
45441,Opp Eng Hua Furniture Mfg Pte Ltd,Sg Kadut Dr,1.43189396450238,103.74745276475524,45441,Opp Eng Hua Furniture Mfg Pte Ltd,LTA
45449,Eng Hua Furniture Mfg Pte Ltd,Sg Kadut Dr,1.43188298917832,103.74760838738165,45449,Eng Hua Furniture Mfg Pte Ltd,LTA
45451,Blk 293,Choa Chu Kang Ave 1,1.3779238888638,103.73970805552322,45451,Blk 293,LTA
45461,Blk 540,Choa Chu Kang Nth 5,1.39267723795995,103.74330600001463,45461,Blk 540,LTA
45469,Blk 537,Choa Chu Kang Nth 5,1.39231423792189,103.74449399998608,45469,Blk 537,LTA
45489,Bef Choa Chu Kang Lk,Choa Chu Kang Nth 5,1.3937917601606,103.75199938008781,45489,Bef Choa Chu Kang Lk,SimplyGo
45491,Bef Choa Chu Kang Nth 5,Stagmont Ring,1.39414432388749,103.75296269916254,45491,Bef Choa Chu Kang Nth 5,SimplyGo
45581,Blk 325,Woodlands St 32,1.430976111,103.7800619,45581,Blk 325,SimplyGo
45589,Opp Blk 325,Woodlands St 32,1.430796944,103.780325,45589,Opp Blk 325,LTA
45591,Fuchun CC,Woodlands Ave 1,1.429215,103.7748931,45591,Fuchun CC,LTA
45599,Opp Fuchun CC,Woodlands Ave 1,1.429146111,103.7745339,45599,Opp Fuchun CC,LTA
46008,Woodlands Int,Woodlands Sq,1.436849,103.785737,46008,Woodlands Int,LTA
46009,Woodlands Int,Woodlands Sq,1.436946,103.785936,46009,Woodlands Int,LTA
46011,Blk 188A,Marsiling Rd,1.4385198561158,103.7742921156719,46011,Blk 188A,LTA
46019,Aft W'lands Ctr Rd,Marsiling Rd,1.4386733329964,103.7741286109918,46019,Aft W'lands Ctr Rd,SimplyGo
46021,Bef W'lands Ind Pk D St 2,Woodlands Rd,1.42919861102901,103.76175138901188,46021,Bef W'lands Ind Pk D St 2,SimplyGo
46029,Aft W'lands Ind Pk D St 2,Woodlands Rd,1.42861423605127,103.76226643430736,46029,Aft W'lands Ind Pk D St 2,SimplyGo
46031,Kranji Lodge 1,Woodlands Rd,1.4335562926407,103.7619231548512,46031,Kranji Lodge 1,LTA
46039,Opp Kranji Lodge 1,Woodlands Rd,1.4330873187738,103.76200180616921,46039,Opp Kranji Lodge 1,LTA
46041,Opp GLOBALFOUNDRIES,Woodlands Rd,1.43664137008987,103.76405579624996,46041,Opp GLOBALFOUNDRIES,SimplyGo
46049,GLOBALFOUNDRIES,Woodlands Rd,1.43709,103.76476,46049,GLOBALFOUNDRIES,SimplyGo
46051,Bef BKE,Woodlands Rd,1.43897086088179,103.76640888181257,46051,Bef BKE,LTA
46059,GLOBALFOUNDRIES/Aft BKE,Woodlands Rd,1.4387537800127,103.76656472079625,46059,GLOBALFOUNDRIES/Aft BKE,SimplyGo
46069,W'lands Train Checkpt,Woodlands Ctr Rd,1.44288948418349,103.76933833799299,46069,W'lands Train Checkpt,SimplyGo
46071,Blk 137,Marsiling Rd,1.43864652268091,103.77679962439775,46071,Blk 137,LTA
46079,Opp Blk 137,Marsiling Rd,1.43886731397133,103.77691747568024,46079,Opp Blk 137,LTA
46088,Blk 25,Woodlands Ctr Rd,1.44180914262822,103.77108660594439,46088,Blk 25,LTA
46091,Bef BKE,Woodlands Ctr Rd,1.43960616363191,103.77010864564294,46091,Bef BKE,SimplyGo
46101,W'lands Checkpt,Woodlands Crossing,1.44460832436456,103.76774882217022,46101,W'lands Checkpt,SimplyGo
46109,W'lands Checkpt,Woodlands Crossing,1.44694093553778,103.76925342517902,46109,W'lands Checkpt,SimplyGo
46111,Blk 23,Admiralty Rd,1.44132222201705,103.77372416702165,46111,Blk 23,LTA
46119,Marsiling CC,Admiralty Rd,1.44101545973486,103.77252382232057,46119,Marsiling CC,LTA
46121,Opp Marsiling Lane Mkt/FC,Admiralty Rd,1.44387999997343,103.7764388889843,46121,Opp Marsiling Lane Mkt/FC,SimplyGo
46129,Marsiling Lane Mkt/FC,Admiralty Rd,1.44378798401059,103.77675415681387,46129,Marsiling Lane Mkt/FC,SimplyGo
46131,Aft Marsiling Lane,Admiralty Rd,1.44627465890953,103.77703712251773,46131,Aft Marsiling Lane,LTA
46139,Aft Riverside Rd,Admiralty Rd,1.4461801595519,103.7772632603031,46139,Aft Riverside Rd,LTA
46141,Blk 32,Marsiling Dr,1.44364959550382,103.77329520911692,46141,Blk 32,LTA
46149,Blk 203,Marsiling Dr,1.4436158329924,103.77379694403167,46149,Blk 203,LTA
46151,Blk 212,Marsiling Lane,1.44582725741537,103.77347243148317,46151,Blk 212,LTA
46159,Blk 206,Marsiling Lane,1.4456557748871,103.77343912801257,46159,Blk 206,LTA
46161,GES S'pore,Marsiling Lane,1.44536006142756,103.77556464561282,46161,GES S'pore,LTA
46169,Opp GES,Marsiling Lane,1.44535191044578,103.77526673254576,46169,Opp GES,LTA
46171,Opp Blk 19,Marsiling Lane,1.44412876526641,103.77800011395242,46171,Opp Blk 19,LTA
46179,Blk 18,Marsiling Lane,1.44401436320878,103.77787477069215,46179,Blk 18,LTA
46181,Opp Blk 12,Marsiling Rd,1.44015882292646,103.778867882596,46181,Opp Blk 12,LTA
46189,Blk 12,Marsiling Rd,1.44008271628617,103.77854042726402,46189,Blk 12,LTA
46191,Opp Blk 120,Marsiling Rise,1.43978268235949,103.78053807087814,46191,Opp Blk 120,LTA
46199,Blk 120,Marsiling Rise,1.43955043252866,103.78065534399263,46199,Blk 120,LTA
46201,Blk 10,Marsiling Dr,1.44071020952285,103.77680238652405,46201,Blk 10,LTA
46209,Blk 2,Marsiling Dr,1.44025242879024,103.77727510649777,46209,Blk 2,LTA
46211,Johor Bahru Checkpt,Johor Bahru,1.46491732433248,103.76547712149443,46211,Johor Bahru Checkpt,LTA
46219,Johor Bahru Checkpt,Johor Bahru,1.4654268105665,103.76826657164715,46219,Johor Bahru Checkpt,LTA
46221,Opp Casablanca,Woodlands Ave 2,1.4309096816047,103.78759769642132,46221,Opp Casablanca,LTA
46229,Casablanca,Woodlands Ave 2,1.43013056874728,103.78706868583511,46229,Casablanca,LTA
46239,Larkin Ter,Jln Datin Halimah,1.49390379286364,103.74403292148666,46239,Larkin Ter,LTA
46241,Opp Blk 15,Marsiling Lane,1.44211845227565,103.77894354468205,46241,Opp Blk 15,LTA
46249,Blk 15,Marsiling Lane,1.44211238924063,103.77874767257565,46249,Blk 15,LTA
46251,Riverside Sec Sch,Woodlands St 81,1.4409223616912,103.78908630031805,46251,Riverside Sec Sch,LTA
46261,Blk 808,Woodlands Ave 9,1.44256309213662,103.78694461350949,46261,Blk 808,LTA
46269,Republic Poly,Woodlands Ave 9,1.44217333334596,103.78588499999181,46269,Republic Poly,LTA
46271,Opp Blk 802,Woodlands Ave 2,1.44040195107982,103.78588806965098,46271,Opp Blk 802,LTA
